ag_id,ag_name,citycode,feed_id,label,feed_name,relatedLink,official,feed_note,prefcode,prefname,catalog_name,feed_publisher,feed_service_begin_date,available_data,feed_page_url,license_name,license_url,feed_service_end_date,feed_LastUpdate,feed_start_date,feed_end_date,ver_status,feed_version_note,rt_id,rt_label,rt_catalog_name,rt_catalog_url,rt_status
a10026,川場村,10444,f1002601,川場村循環バス,川場村内のコミュニティ,http://www.vill.kawaba.gunma.jp/access/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210401,20200407,20230407,1,2020/4/7改正,,,,,
a10027,昭和村,10448,f1002701,昭和村路線バス,昭和村内のコミュニティ,https://www.vill.showa.gunma.jp/kurashi/kurashi/bus/2017-0224-1350-29.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200924,20200901,20210831,1,2020/9/1～,,,,,
a10028,みなかみ町,10449,f1002801,みなかみ町営バス,みなかみ町内のコミュニティ,http://www.town.minakami.gunma.jp/politics/06gyousei/koutsuu/2016-1016-1712-15.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20201112,20201112,20231112,1,2020/4/1改正（11/12～）,,,,,
a10029,大泉町,10524,f1002901,大泉町・千代田町　広域公共バス「あおぞら」,大泉町・千代田町内のコミュニティ,https://www.town.oizumi.gunma.jp/01soshiki/07toshi/03toshi/1287730903-3.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210401,20200401,20230401,1,2020/4/1改正,,,,,
a10030,千代田町,10523,f1002901,大泉町・千代田町　広域公共バス「あおぞら」,大泉町・千代田町内のコミュニティ,https://www.town.oizumi.gunma.jp/01soshiki/07toshi/03toshi/1287730903-3.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210401,20200401,20230401,1,2020/4/1改正,,,,,
a10031,邑楽町,10525,f1003001,邑楽町　広域公共バス,邑楽町内のコミュニティ,https://www.town.ora.gunma.jp/li/050/040/index.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210330,20210401,20240331,1,2021/4/1改正,,,,,
a10032,下仁田町,10382,f1003101,下仁田町　しもにたバス,下仁田町内のコミュニティ,https://www.town.shimonita.lg.jp/shimonita-bus/20170404110712.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200924,20200901,20210831,1,2020/9/1～,,,,,
a10033,安中市,10211,f1003201,安中市乗合バス,安中市内のコミュニティ,http://www.city.annaka.lg.jp/jikokuhyo/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210210,20210210,20240210,1,2021/2/10～,,,,,
a10034,富岡市,10210,f1003301,富岡市乗合タクシー,富岡市内のコミュニティ,https://www.city.tomioka.lg.jp/www/genre/0000000000000/1444896309077/index.html,1,2021/1/4廃止（全線デマンド化のため）,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,20200104,20201224,20200901,20211231,1,2021/1/3まで（デマンド化により廃止）,,,,,
a10035,伊勢崎市,10204,f1003401,伊勢崎市　いせさきしコミュニティバス「あおぞら」,伊勢崎市内のコミュニティ,https://www.city.isesaki.lg.jp/kurashi/sumai/aozora/3349.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210210,20210201,20240201,1,2021/2/1改正(修正),,,,,
a10036,南牧村,10383,f1003501,南牧村　南牧バス,南牧村内のコミュニティ,http://www.nanmoku.ne.jp/modules/koutsu/index.php?content_id=1,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200924,20200901,20230831,1,2020/9/1～,,,,,
a10037,空港バス【群馬】,,f1003601,群馬県内発着　空港バス（成田空港線）,空港バス【群馬】,,1,日本中央バスの路線を除く,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210422,20210401,20240331,1,2021/4/1～,,,,,
a10038,高速バス【群馬】,,f1003701,群馬県内発着　高速バス,高速バス【群馬】,,1,日本中央バスの路線を除く,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200828,20200827,20230827,1,2020/8/27～,,,,,
a12001,千葉市,12100,f1200101,千葉市若葉区泉地域コミュニティバス　さらしなバス,さらしなバス運行情報,https://www.city.chiba.jp/toshi/toshi/kotsu/izumichiikicommunitybus.html,1,「社会基盤・インフラ・地理」カテゴリに掲載,12,千葉県,ちばDataポータル,千葉市,20191226,1,https://www.city.chiba.jp/opendata/index.php#oph1,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20191226,20191201,20220331,1,,,,,,
a12001,千葉市,12100,f1200102,千葉市若葉区泉地域コミュニティバス　おまごバス,おまごバス運行情報,https://www.city.chiba.jp/toshi/toshi/kotsu/izumichiikicommunitybus.html,1,「社会基盤・インフラ・地理」カテゴリに掲載,12,千葉県,ちばDataポータル,千葉市,20191226,1,https://www.city.chiba.jp/opendata/index.php#oph1,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20191226,20191201,20220331,1,,,,,,
a12001,千葉市,12100,f1200103,千葉市若葉区泉地域コミュニティバス　いずみバス,いずみバス運行情報,https://www.city.chiba.jp/toshi/toshi/kotsu/izumichiikicommunitybus.html,1,「社会基盤・インフラ・地理」カテゴリに掲載,12,千葉県,ちばDataポータル,千葉市,20191226,1,https://www.city.chiba.jp/opendata/index.php#oph1,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20191226,20191201,20220331,1,,,,,,
a12002,京成トランジットバス株式会社,,f1200201,京成トランジットバス,オープンデータ（GTFS-JP）,https://transitbus.co.jp/web/,1,,12,千葉県,オープンデータ（GTFS-JP）（京成トランジットバス）,京成トランジットバス株式会社,20200702,1,https://www.transitbus.co.jp/web/gtfs/gtfs-jp.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210105,20210116,20220115,1,2021/1/16改正,,,,,
a12002,京成トランジットバス株式会社,,f1200201,京成トランジットバス,オープンデータ（GTFS-JP）,https://transitbus.co.jp/web/,1,,12,千葉県,オープンデータ（GTFS-JP）（京成トランジットバス）,京成トランジットバス株式会社,20200702,1,https://www.transitbus.co.jp/web/gtfs/gtfs-jp.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210412,20210516,20220515,2,2021/5/16改正,,,,,
a12028,館山市,12205,f1202701,館山市　市街地循環バス実証運行,標準的なバス情報フォーマット（GTFS-JP）（館山市）,https://www.city.tateyama.chiba.jp/kikaku/page020451.html,1,2021/1/5～3/5実証運行,12,千葉県,館山市オープンデータ,館山市,20201130,1,https://www.city.tateyama.chiba.jp/jouhou/page111005.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,20210305,20201207,20210105,20210305,1,2021/1/5改正,,,,,
a12029,我孫子市,12222,f1202801,我孫子市　あびバス（新木ルート、栄・泉・並木ルート、船戸・台田ルート、布施ルート）,あびバス（新木ルート、栄・泉・並木ルート、船戸・台田ルート、布施ルート）,https://www.city.abiko.chiba.jp/kurashi/kotsu_douro/shinai/abibus/index.html,1,,12,千葉県,オープンデータ（我孫子市）,我孫子市,20210125,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210127,20201201,20220331,1,,,,,,
a12029,我孫子市,12222,f1202802,我孫子市　あびバス（根戸ルート）,あびバス（根戸ルート）,https://www.city.abiko.chiba.jp/kurashi/kotsu_douro/shinai/abibus/index.html,1,,12,千葉県,オープンデータ（我孫子市）,我孫子市,20210125,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210127,20201217,20220331,1,,,,,,
a12029,我孫子市,12222,f1202803,我孫子市　アイバス,アイバス,https://www.city.abiko.chiba.jp/kurashi/kotsu_douro/shinai/abibus_ibus2018.html,1,,12,千葉県,オープンデータ（我孫子市）,我孫子市,20210125,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210217,20201217,20220331,1,,,,,,
a13015,板橋区,13119,f1301601,板橋区コミュニティバス「りんりんGO」,コミュニティバス「りんりん号」運行情報（標準的なバス情報フォーマットGTFS-JP）,https://www.city.itabashi.tokyo.jp/kusei/profile/kanko/joho/1006732.html,1,,13,東京都,コミュニティバス「りんりん号」を運行しています,東京都板橋区,20201214,1,https://www.city.itabashi.tokyo.jp/kusei/profile/kanko/joho/1006732.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20201214,20201201,20220331,1,,,,,,
a13016,渋谷区,13113,f1301701,渋谷区コミュニティバス「ハチ公バス」,ハチ公バスGTFS-JPデータ,https://www.city.shibuya.tokyo.jp/kurashi/kotsu/hachiko_bus/index.html,1,,13,東京都,渋谷区オープンデータサイト,渋谷区,20210331,1,https://www.city.shibuya.tokyo.jp/kusei/tokei/opendata/index1.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210331,20201227,20211231,1,2020/5/7改正,,,,,
a14003,横浜市,14100,f1400302,横浜市地域交通サポート事業　小雀地区「こすずめ号」,横浜市地域交通サポート事業　標準的なバス情報フォーマット（GTFS-JP）データ　小雀地区「こすずめ号」,https://www.city.yokohama.lg.jp/kurashi/machizukuri-kankyo/kotsu/bus_kotsu/support/unko/kosuzume/kosuzume-bus.html,1,,14,神奈川県,横浜市地域交通サポート事業,横浜市,20200907,1,https://www.city.yokohama.lg.jp/kurashi/machizukuri-kankyo/kotsu/bus_kotsu/support/unko/kosuzume/kosuzume-bus.html#GTFS,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210125,20210125,20220124,1,2021/1/25改正,,,,,
a14003,横浜市,14100,f1400303,横浜市地域交通サポート事業　旭中央地区「四季めぐり号」,横浜市地域交通サポート事業　標準的なバス情報フォーマット（GTFS-JP）データ　旭中央地区「四季めぐり号」,https://www.city.yokohama.lg.jp/kurashi/machizukuri-kankyo/kotsu/bus_kotsu/saport/unko/asahichuo/asahi-bus.html,1,,14,神奈川県,横浜市地域交通サポート事業,横浜市,20200907,1,https://www.city.yokohama.lg.jp/kurashi/machizukuri-kankyo/kotsu/bus_kotsu/support/unko/asahichuo/asahi-bus.html#GTFS,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200907,20200904,20210903,1,2020/9/1改正,,,,,
a14006,横須賀市,14201,f1400602,横須賀市　ハマちゃんバス,ハマちゃんバス,https://www.city.yokosuka.kanagawa.jp/4805/hamachanbus.html,1,,14,神奈川県,横須賀市オープンデータライブラリ,横須賀市,20201217,1,https://www.city.yokosuka.kanagawa.jp/0830/opendata/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210126,20200901,20210228,1,,,,,,
a15001,上越市,15222,f1500107,上越市　大島区市営バス　旭線,,https://www.city.joetsu.niigata.jp/soshiki/oshima-ku/ooshima-kunaibasu.html,1,一括ダウンロードファイルあり,15,新潟県,市営バスの標準的なバス情報フォーマットを経路検索事業者へ公開します（上越市）,上越市,20190509,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210315,20190401,20300331,1,2021/4/1改正,,,,,
a15001,上越市,15222,f1500108,上越市　大島区市営バス　菖蒲線,,https://www.city.joetsu.niigata.jp/soshiki/oshima-ku/ooshima-kunaibasu.html,1,一括ダウンロードファイルあり,15,新潟県,市営バスの標準的なバス情報フォーマットを経路検索事業者へ公開します（上越市）,上越市,20190509,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210315,20190401,20300331,1,2021/4/1改正,,,,,
a15001,上越市,15222,f1500111,上越市　牧区市営バス　坪山線,,https://www.city.joetsu.niigata.jp/,1,一括ダウンロードファイルあり,15,新潟県,市営バスの標準的なバス情報フォーマットを経路検索事業者へ公開します（上越市）,上越市,20190509,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210315,20190401,20300331,1,2021/4/1改正,,,,,
a15001,上越市,15222,f1500112,上越市　頸城区市営バス　大池線,,https://www.city.joetsu.niigata.jp/,1,一括ダウンロードファイルあり,15,新潟県,市営バスの標準的なバス情報フォーマットを経路検索事業者へ公開します（上越市）,上越市,20190509,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210315,20180401,20300331,1,2021/4/1改正,,,,,
a15001,上越市,15222,f1500113,上越市　名立区市営バス　東飛山線,,https://www.city.joetsu.niigata.jp/soshiki/nadachi-ku/nadachi-sieibasu.html,1,一括ダウンロードファイルあり,15,新潟県,市営バスの標準的なバス情報フォーマットを経路検索事業者へ公開します（上越市）,上越市,20190509,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210315,20190401,20300331,1,2021/4/1改正,,,,,
a15001,上越市,15222,f1500115,上越市　牧区市営バス　高谷・平山線,,https://www.city.joetsu.niigata.jp/,1,一括ダウンロードファイルあり,15,新潟県,市営バスの標準的なバス情報フォーマットを経路検索事業者へ公開します（上越市）,上越市,20210315,1,https://www.city.joetsu.niigata.jp/soshiki/kotsu/bus-open-data.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210315,20210315,20300331,1,2021/4/1新設,,,,,
a15002,長岡市,15202,f1500201,長岡市　山古志地域クローバーバス　村松線,山古志地域クローバーバス,https://www.city.nagaoka.niigata.jp/kurashi/cate06/index.html,1,同一zipファイルに格納（zipファイル内に路線別フォルダあり）,15,新潟県,長岡市オープンデータ,長岡市,20190604,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/28.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210401,20210401,20220331,1,2021/4/1改正,,,,,
a15002,長岡市,15202,f1500202,長岡市　山古志地域クローバーバス　岩間木線,,https://www.city.nagaoka.niigata.jp/kurashi/cate07/index.html,1,同一zipファイルに格納（zipファイル内に路線別フォルダあり）,15,新潟県,長岡市オープンデータ,長岡市,20190604,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/28.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210401,20210401,20220331,1,2021/4/1改正,,,,,
a15002,長岡市,15202,f1500203,長岡市　山古志地域クローバーバス　種苧原線,,https://www.city.nagaoka.niigata.jp/kurashi/cate08/index.html,1,同一zipファイルに格納（zipファイル内に路線別フォルダあり）,15,新潟県,長岡市オープンデータ,長岡市,20190604,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/28.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210401,20210401,20220331,1,2021/4/1改正,,,,,
a15002,長岡市,15202,f1500204,長岡市　山古志地域クローバーバス　小松倉線,,https://www.city.nagaoka.niigata.jp/kurashi/cate09/index.html,1,同一zipファイルに格納（zipファイル内に路線別フォルダあり）,15,新潟県,長岡市オープンデータ,長岡市,20190604,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/28.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210401,20210401,20220331,1,2021/4/1改正,,,,,
